G_name,RoomID,RoomName,BlogName,HotPoint
英雄联盟,6026412,寒冰玩不腻,无敌金可乐,6540.0
英雄联盟,7095055,美服团队流上单，工具人意识教学,美服上单Y,6531.0
英雄联盟,5252876,峡谷之巅，冲鸭！,爱您的柯柯,6525.0
英雄联盟,7643196,我懷疑隊友是豬  但我沒證據,丶余生只有一个我,6491.0
英雄联盟,5897449,王子娱乐模式随便玩,亚索你的风有点歪,6476.0
英雄联盟,7648099,男枪导师 最僵硬的男枪操作,金基明,6468.0
英雄联盟,7844692,站撸盲僧的直播间,跨界盲僧,6443.0
英雄联盟,5964859,塞班回来了 5964859,斐洛克,6408.0
英雄联盟,8475148,霞的小羽毛的直播间,霞的小羽刃,6407.0
英雄联盟,6245162,电一爱打逆风局的单排老狐狸,最强大脑狸九九,6330.0
英雄联盟,7121021,德莱文寒冰 找辅助,你喜欢吃辣条,6305.0
英雄联盟,4236707,新萌主播支持一下,拉屋少女,6261.0
英雄联盟,6418524,斗鱼小痞子老二,小痞子老二,6261.0
英雄联盟,6519561,❤万年叠三星，进来都点点关注谢谢♥,电竞丨小笨笨,6225.0
英雄联盟,7515404,丸灿：一位从没打过顺风局的男人,丸灿,6211.0
英雄联盟,8060078,背上我心爱的蓝书包,法外狂徒小格雷,6206.0
英雄联盟,4534595,技术比颜值高的主播！,福建丶77,6203.0
英雄联盟,1043000,出最肉的装，挨最毒的打 1043000,艺禾大帅比,6179.0
英雄联盟,2735957,有车位  嘟嘟嘟嘟,作为我厂的小猪仔,6152.0
英雄联盟,8205045,整起整起go~,稳健的MQH,6120.0
英雄联盟,536746,方言讲的很溜的驼背儿,37丶磊子,6094.0
英雄联盟,5512794,打野专场 细节上分,冰封Zero,6076.0
英雄联盟,8312315,野区藏獒教你乱杀,95阿茶,6067.0
英雄联盟,8322992,中门对狙，你能秒我？,我就是你的糖糖,6049.0
英雄联盟,3827866,RAY  新赛季美服冲分,zhengruifu,6046.0
英雄联盟,6864020,S9峡谷王者720点 小号练英雄池,徐海锋666,6032.0
英雄联盟,7370105,关注上车日常白给！!7370105,追蜂同学,6017.0
英雄联盟,4460638,有狐绥绥，在彼淇梁。,终不遇sjly,5993.0
英雄联盟,735588,艾克：四秒钟之前,柴二汪,5990.0
英雄联盟,932447,恶魔小丑：偷出一片天 网二 德玛西亚,我不是坏坏兔,5989.0
英雄联盟,7549358,南夕：云顶厨神,南夕呀丶,5986.0
英雄联盟,8098289,克隆大作战 大乱斗,妖孽酱i,5978.0
英雄联盟,7913407,乐乐：今天也是高强度冲分,魔王乐乐阿,5949.0
英雄联盟,6786908,万场刀妹就养出来个耍杂技的？,黑贞真爱,5916.0
英雄联盟,4718746,为了上分忍气吞声,八戒不戒涩,5884.0
英雄联盟,7269342,今天该收水稻了,豆子亚索upup,5879.0
英雄联盟,3174057,峡谷之巅从零冲王者,墨依My,5872.0
英雄联盟,7909363,龙王玩家不需要炮车兵不存在的~,张志明ya,5865.0
英雄联盟,8460427,又是新的一天上分之路,庞家大公子,5856.0
英雄联盟,7983966,美服冲分（反向）,不好意思我姓金,5842.0
英雄联盟,6292070,日服表演秀,不吹我会死,5829.0
英雄联盟,5342883,看看猛男都玩什么辅助,秋天sup,5824.0
英雄联盟,7997920,美服LOL~偶尔玩点别的 7997920,可是我不会玩辅助,5820.0
英雄联盟,1040998,话里说不完的话的直播间,话里说不完的话,5715.0
英雄联盟,8330553,捞王 海底捞,嘟嘟鲨ox,5701.0
英雄联盟,6928713,韩服排位冲冲冲！6928713,Smile2146,5692.0
英雄联盟,8099034,今天是中野教父,糖小幽的好兄弟啊,5685.0
英雄联盟,8363814,关注 走一走 8363814,芙蓉王007,5680.0
英雄联盟,8277878,不敢不看的发财主播,跑不快的斯嘎尔,5674.0
英雄联盟,8284601,想啥了 上人阿,欧阳剃头,5644.0
英雄联盟,6629654,下饭＋气人　　不服来怼,黒了木耳彡软了香蕉,5633.0
英雄联盟,454035,早班车  老鼠专场,隐匿އއއ,5610.0
英雄联盟,7844723,听听歌，聊聊天 7844723,摇铃唤小鹿,5603.0
英雄联盟,3928864,以后白天直播了,肥螳螂丶老无名,5536.0
英雄联盟,1969032,玩妖姬的那个小鬼少年,小鬼妖姬,5476.0
英雄联盟,7790148,你快回来。,Meme5678,5475.0
英雄联盟,618373,无敌下饭操作  不喜勿喷谢谢,花凋夜未央丶,5467.0
英雄联盟,290401,红A :想看什么AD弹幕告诉我,Emiya丶红A,5454.0
英雄联盟,6097503,艾欧尼亚—万年辅助光辉,巧克力与伊奇,5453.0
英雄联盟,7923735,中单成长之路,你的吖洋,5434.0
英雄联盟,8007214,学上单的进，腕豪整一整,庄公子冶华,5403.0
英雄联盟,8098681,我的神僧 你的青 遮住双眼 只为卿,班德尔电竞僧,5357.0
英雄联盟,2245890,冲击峡谷之巅GOGOGO,林小霖同学,5350.0
英雄联盟,7800885,今天用好兄弟上分,清欢balabala,5350.0
英雄联盟,6660161,电一大师加油上,比翼鸟是你的小可愛吗,5346.0
英雄联盟,604878,新版猴子 今日打野,彡幺彡,5304.0
英雄联盟,8412045,冲击国服第二,今天不鸽啊,5304.0
英雄联盟,8412415,要想上分顺利，必须皮肤带绿,Greenskin信,5298.0
英雄联盟,7253645,佛系新主播 7253645,元气小糊涂,5297.0
英雄联盟,7396881,你好我是小鱿鱼,我叫小鱿鱼,5283.0
英雄联盟,5871299,单排ad 受尽委屈,江川雾白,5279.0
英雄联盟,5923361,欢迎大家喜欢的点点关注,吕萌新,5261.0
英雄联盟,7995189,微微一笑很倾城！,浅梦丷乱芳华,5229.0
英雄联盟,8156565,德玛西亚，第一辅助,君子慎独ii,5218.0
英雄联盟,7916033,今天打一打flex,安猪Zzzz,5214.0
英雄联盟,8405891,国服第一手机维修工,A0000好名字,5153.0
英雄联盟,8439898,吃了嘛？我这有下饭菜,我想一周玩七天,5104.0
英雄联盟,7821193,黑色冲冲冲 7821193,帅气的天欧巴,5093.0
英雄联盟,6290299,世间美好都与你环环相扣！,王大锤i6666,5040.0
英雄联盟,6400159,一个不用智能施法开锁屏得小主播,断梦花开到黎明,5035.0
英雄联盟,7423003,黑色玫瑰  免费带粉,呆呆萌的小桃子,5006.0
英雄联盟,8226618,下午英雄联盟，又是充满希望的一天,小小小小小小骨丶,4990.0
英雄联盟,8418413,德玛西亚快乐青铜,欤筱,4985.0
英雄联盟,7935806,斗鱼一姐露珠女王大人 7935806,一姐露珠,4968.0
英雄联盟,3119468,【Axe】中单稻草人究极工具人,玉树临风耀耀子,4944.0
英雄联盟,8488723,云顶冲冲冲！ 8488723,调料钰57,4933.0
英雄联盟,7216689,20000000盘武器,亚服泥巴武器,4916.0
英雄联盟,5082418,电一信号冲分中！！！,狍子没粉角,4913.0
英雄联盟,1259625,防狼电棍流启封掘墓,国麟王,4910.0
英雄联盟,7959385,炼金最高14连胜 三马炼金,阿骉炼金,4896.0
英雄联盟,6038856,艾欧尼亚单双 辅助,小火锅S,4890.0
英雄联盟,7928121,万场千珏专场  匹配娱乐,一只蹦迪的千珏呀丶,4886.0
英雄联盟,7968600,太无聊了，来几把弹幕点英雄,南瓜粥ngz,4886.0
英雄联盟,6607564,风中余神王阵营,风中余,4879.0
英雄联盟,1957294,艾欧尼亚排位 1957294,爱听民谣的Tom,4855.0
英雄联盟,8107915,斗鱼最蛮德莱文,南宫旭宇,4808.0
英雄联盟,4799130,灵隐寺修行的刺客无情！,短教主,4797.0
英雄联盟,8250776,美服黄金之风,如是活,4776.0
英雄联盟,7145110,没吃饭的进来吃饭吧，这个主播很下饭,Nsyw张某人丶,4764.0
英雄联盟,477708,赌赵信吃鸡了,恒恒88,4674.0
英雄联盟,850089,你需要一个沉着冷静的心,小挽心adc,4670.0
英雄联盟,5025844,上单狼人3级必杀,只会上单的熊宝宝,4666.0
英雄联盟,4001336,一区午夜云顶棋圣开造,a小焱,4658.0
英雄联盟,8080694,亚洲第一6哥,小胖胖绝地求生,4645.0
英雄联盟,8420129,一个在努力的小伙,呤风神索,4631.0
英雄联盟,7447547,每天进步一点 7447547,粉红顽皮豹759,4629.0
英雄联盟,6565356,冲就完事了！ 6565356,小鱼酱c,4612.0
英雄联盟,8446015,新疆小伙上分时刻,丨坏家伙,4608.0
英雄联盟,3772912,在人间凑数的日子 3772912,李奥迪Laf,4595.0
英雄联盟,3821795,冲击韩服大师,黄少天hst丶,4591.0
英雄联盟,6441259,好久没玩了 练练手感,叫我皮皮泽丶,4576.0
英雄联盟,8242191,江湖有哪难，哪就有老沈,最强王者沈剑心,4571.0
英雄联盟,4375419,哈撒给哈哈哈哈,super奶平,4566.0
英雄联盟,8227554,晓寒寒的上分之路,请叫我晓寒寒,4561.0
英雄联盟,805503,男爵网一帮戒网瘾,douyu新郎,4547.0
英雄联盟,7102092,韩服冲王者瑞兹 维克托 吸血鬼 皎月专场,I9帝I,4535.0
英雄联盟,3491117,我有妹子啦  我有妹子啦,沈挫挫,4525.0
英雄联盟,1913530,大乱斗来不来,云顶戏命师一白首,4477.0
英雄联盟,4838676,再无恩静亦无劫,腿长一米八的羡羡,4475.0
英雄联盟,7779598,论混子的自我修养,稳健282,4474.0
英雄联盟,7330455,woohoo！！！！！！,小辣椒没人疼呜呜,4464.0
英雄联盟,2639605,还是LOL吧。。,是英雄就不联盟,4454.0
英雄联盟,3970259,广东第一上头德莱文  【永不下播】,苏Succ,4443.0
英雄联盟,122169,欧服 上路黄金法王,Face挽尊,4427.0
英雄联盟,2126065,吸血鬼韩服rank,村雨czzy,4418.0
英雄联盟,1276512,你上分的速度超速了啊,棋门遁甲达哥,4378.0
英雄联盟,4314348,lol❤旭旭宝宝PDD智勋大鹌鹑,不麦书屋,4378.0
英雄联盟,7200235,新赛季冲冲冲 7200235,郑尔伽美什,4372.0
英雄联盟,8463848,和魔法少女厄加特的开黑之 8463848,文化传媒152,4352.0
英雄联盟,987359,我的 厄斐琉斯拿命C,超级杨大智,4331.0
英雄联盟,7715390,万场沙皇，输吐了呀，心态裂开。,岁岁933,4328.0
英雄联盟,6583478,睡衣女孩儿：办卡上车,Dannie清月,4301.0
英雄联盟,8273204,憋说话，看我操作~,王亦轩丶丶,4290.0
英雄联盟,6412427,南通压制王 6412427,性感梅西在线打牌,4280.0
英雄联盟,7817004,咸鱼 下等AD,不会翻身的咸鱼呀,4277.0
英雄联盟,8337527,崩了没事 下局我一定C~~,梦飞cc丶,4274.0
英雄联盟,4822283,峡谷最菜沙皇,世界第一邪神殿下,4245.0
英雄联盟,919037,【芒果】久违的排位。,大大大芒果灬,4243.0
英雄联盟,729293,上单霸主：提莫队长,亡命天涯小提莫,4230.0
英雄联盟,3709505,妹妹你，你离开,陆振宇666,4226.0
英雄联盟,1303378,美服常驻人口！！！,一本正经的滑稽君,4223.0
英雄联盟,8395975,S3云顶教学,棋王狗子哥,4205.0
英雄联盟,8459232,"烂分皇帝
 直播间 8459232",云顶野驴,4190.0
英雄联盟,8019801,上分开始了 8019801,无殇凝海,4188.0
英雄联盟,1520447,新赛季已王者,是锦年呀丶丶,4184.0
英雄联盟,7979441,ttb的最爱的直播间,ttb的最爱,4127.0
英雄联盟,8420953,职业法师来看看,青晨一笑置之,4119.0
英雄联盟,4341609,在线挨锤 4341609,Hx丶蒙奇A龍,4090.0
英雄联盟,2563443,峡谷之巅 走起,迷人的小黄老师,4089.0
英雄联盟,2389003,黑色玫瑰排位赛 2389003,傲天第一坑,4073.0
英雄联盟,8189677,电三补位全能吊打砖石,性感羊男,4056.0
英雄联盟,6000409,白银打钻石真下饭,梦醒与Agn,4051.0
英雄联盟,8426446,电1大乱斗:又是日复一日的肝代币环节.,女伶啊,4045.0
英雄联盟,1668654,欢迎来到最嗨BGM的直播间,炫石星辰,4031.0
英雄联盟,7303871,黑色第一腕豪BB刚祝大家新年快乐,孙大大家的霉霉,4001.0
英雄联盟,6915647,王者千分卡莉斯塔,冷忆忆忆,3995.0
英雄联盟,5419429,随缘主播随缘直播 5419429,请叫我济南,3978.0
英雄联盟,7922464,全皮肤账号冲王者,彬彬ar,3975.0
英雄联盟,7975798,妹妹，缺不缺一个汉服小哥哥,混沌熊boy,3974.0
英雄联盟,7963137,iG羞男OB的直播间,iG羞男OB,3972.0
英雄联盟,8371818,今天必上大分,云顶老夫子,3961.0
英雄联盟,5695955,打峡谷号！冲冲冲,LOL丶老A,3938.0
英雄联盟,1300673,峡谷无敌纳尔 不上王者不改名,我轻狂心飞扬,3926.0
英雄联盟,1208956,峡谷之巅：真的很无聊,Ari炼金,3908.0
英雄联盟,6882792,黑色玫瑰电十,龙吟直播间,3906.0
英雄联盟,8165130,此情可待成追忆 8165130,网德伐丶呆总,3902.0
英雄联盟,8164197,欢迎房间号8164197,1207120073,3883.0
英雄联盟,6986578,三级被单杀，请举报主播,颜辞灬,3877.0
英雄联盟,8473132,王者路漫长~~~,枫枫锤老鼠丶,3871.0
英雄联盟,8458476,低谷期 恢复状态中,远古高手,3866.0
英雄联盟,548117,这只鸽子精有点眼熟？,气人鸽姬红萤萤,3863.0
英雄联盟,7930245,快乐就完了 7930245,并无故事451,3856.0
英雄联盟,4000562,随便玩两把 4000562,风悦丶小粗腿,3854.0
英雄联盟,8176929,网5第一上单奥恩 王者局,dsafsdsadfas,3841.0
英雄联盟,7953263,随心所欲，休闲,顶级守门员丨阿飞,3818.0
英雄联盟,6505751,最强掉分教学,彡毅神丶,3810.0
英雄联盟,8210475,新人，求关注，指导指导我,高傲且苗条66,3801.0
英雄联盟,6260654,一区翠神教学,小奇奇7,3783.0
英雄联盟,785616,"听闻广陵不知寒,大雪龙骑下江南.",泡沫箱,3777.0
英雄联盟,4067234,脑瘫中单血魔男枪,渝万丶齐龙大大哎,3766.0
英雄联盟,7124237,玄学维克兹  一区快乐5黑,主播媳妇儿炸拉,3762.0
英雄联盟,30470,巨龙之巢 阿卡丽亚索杰斯蒜男艾克king,氵囧,3759.0
英雄联盟,7018656,此一局胜负已定,张楚岚岚岚岚岚,3754.0
英雄联盟,8484849,毫无心理学的小丑,调料包中的精英,3753.0
英雄联盟,6381775,慕然回首 那人却在灯火阑珊处,朕要今晚掀你的牌子,3708.0
英雄联盟,4779437,德玛西亚白金单排冲王者,GS丶龙少卡特,3702.0
英雄联盟,4819422,~帅气的雨茶 回来了~,雨茶yuer,3699.0
英雄联盟,5538747,欢迎1号机的暗影岛黄金大神,萌萌每天都要开心,3684.0
英雄联盟,1447907,初访网通一区璀璨黄铜,远程兵丶,3678.0
英雄联盟,8086838,每日单排孤独掉分,謧笙丶,3678.0
英雄联盟,3963281,云顶趴分中,咚咚咚咚DongGG,3676.0
英雄联盟,7672683,辅助派克我来了,辣椒蘸酱666,3626.0
英雄联盟,4668365,东森：船长的正确玩法，猥琐发育,何越前,3611.0
英雄联盟,3906815,一休也玩LOL,平凡一休哥,3604.0
英雄联盟,5803555,韩服人机屠杀,请凝视着我,3566.0
英雄联盟,7642342,我方下路永远劣势,旅人OvO,3566.0
英雄联盟,8419221,我还是从前那个少年 8419221,小龙仔仔仔,3563.0
英雄联盟,8290792,我命由我天知道！大学生主播他不香吗~,超烦丶大湿,3553.0
英雄联盟,5276855,他们说我只输给天 5276855,天堂有罪ii,3540.0
英雄联盟,1082168,秋秋秋：玩小冰鸡的钻1本地人,蒙面错比大侠丶,3513.0
英雄联盟,6416046,寒冰，单排,小阎王艾神,3509.0
英雄联盟,5290769,Day  25  欢迎大家,国民老公王思聪呦,3500.0
英雄联盟,8155300,左长空：电一钻4快乐守门员,左长空111,3489.0
英雄联盟,8401008,闪现点燃流创始人,无敌的少女杀手,3485.0
英雄联盟,7396242,金克丝BIUBIUBIU~,小熙打怪兽,3484.0
英雄联盟,5633957,OCE澳服杀神,63隻冰魄寒光劍,3459.0
英雄联盟,7803068,帅气弟弟在线网游,第一只吾一人,3456.0
英雄联盟,8186396,s1老玩家来了,陳盛,3451.0
英雄联盟,7851787,越界：意识操作于一身得男人~,主播越界,3449.0
英雄联盟,3988356,小葵：自闭的一天开始咯~,迷人葵,3445.0
英雄联盟,2358526,快乐克隆!冲鸭！,折影风栖弦,3438.0
英雄联盟,7065655,国服努力加油,Y肥宅水,3437.0
英雄联盟,6465452,SKT战队队员直播实况,LCK韩服FakerOB,3430.0
英雄联盟,7002135,艾欧尼亚中路上分,子淏zihao,3427.0
英雄联盟,1808637,LOL最下饭小姐姐,ordinary丶小姐姐,3419.0
英雄联盟,7951788,东北高老shi昂，,东北高老Shi昂,3412.0
英雄联盟,8224677,贝塔老师回家过生日， 阿尔法单排新手吃鸡,0807阿尔法,3408.0
英雄联盟,5883501,欢乐游戏，心态放好？等我宝贝中~,可爱的糯米哇,3395.0
英雄联盟,4792740,王者豹女打野,暖心阿卡丽,3359.0
英雄联盟,7094538,云顶S3  在线吃鸡,天王丶牛德华,3351.0
英雄联盟,7870581,一起来打僵尸把,陈教官568,3334.0
英雄联盟,7964398,亚索solo娱乐赛,阿升亚索,3327.0
英雄联盟,1623589,【标标】日常,Mr丶标标,3321.0
英雄联盟,6793562,一个被英雄联盟当误的歌手,铁柱呀OvO,3319.0
英雄联盟,7856481,Mr丶莫忆的房间:4月你好,Mr丶莫忆,3318.0
英雄联盟,8023264,艾欧尼亚免费上车 8023264,呆呆瑶爱吃雪糕,3310.0
英雄联盟,8449024,斗鱼丶香饽饽,分妳一半阳光y,3310.0
英雄联盟,8317337,卫兵、长贵嗨嗨嗨,石头城纳西族,3309.0
英雄联盟,8280616,就这  青铜最后的倔强,麻瓜惠小同学,3300.0
英雄联盟,5990310,峡谷大师伊芙琳在线屠杀！,主播丶未若5990310,3287.0
英雄联盟,1737550,南泉周润发,那时丨花开丶,3286.0
英雄联盟,6088804,我要上白银，我要上白银！！！！！,稀碎a,3269.0
英雄联盟,7107216,铂金局随便下下,一只大根儿,3268.0
英雄联盟,7652757,爱你们求关注哟,明明的爱情是你,3265.0
英雄联盟,3618216,GJDFKGJSDKGSADASD,髙紅飛,3258.0
英雄联盟,7802083,欢乐大乱斗 7802083,飞奔的小清新,3252.0
英雄联盟,5381667,宇宙最混憨冰,有斗志泰罗,3245.0
英雄联盟,7423702,来自一个熊猫眼的问好,QZ超级帅,3245.0
英雄联盟,1818358,黑色玫瑰娱乐局 1818358,书生盖饭,3244.0
英雄联盟,136980,RNG/EDG/IG/WE/SKT,青铜丶狱长,3242.0
英雄联盟,7883598,技师快来 看直播啦 ~~~,一念墨白丶,3242.0
英雄联盟,8294812,CC潮流老汉的直播间,CC潮流老汉,3239.0
英雄联盟,3318353,小丑打野专场，超神请点关注,芜湖丶小熊亿,3228.0
英雄联盟,8327983,国服第一挨揍王 8327983,拉胯的小鲍,3223.0
英雄联盟,6624111,上分上分排位上分,苏侍,3214.0
英雄联盟,7317856,lol排位被当猪,velkoznk,3214.0
英雄联盟,7930355,宋老汉冲分日记,是宋老汉没错了,3206.0
